,ID,Name,Age,Nationality,Overall,Wage,Reactions,Composure,Vision,ShortPassing,BallControl,Photo,Flag
3560,226162,E. Buendía,21.0,Argentina,72,15000,65.0,61.0,73.0,73.0,76.0,https://cdn.sofifa.org/players/4/19/226162.png,https://cdn.sofifa.org/flags/52.png
3561,163186,G. Gillet,34.0,Belgium,72,8000,71.0,75.0,70.0,71.0,73.0,https://cdn.sofifa.org/players/4/19/163186.png,https://cdn.sofifa.org/flags/7.png
3562,246386,B. Méndez,18.0,Uruguay,72,0,63.0,50.0,28.0,64.0,48.0,https://cdn.sofifa.org/players/4/19/246386.png,https://cdn.sofifa.org/flags/60.png
3563,192114,A. Briseño,24.0,Mexico,72,7000,65.0,64.0,47.0,59.0,61.0,https://cdn.sofifa.org/players/4/19/192114.png,https://cdn.sofifa.org/flags/83.png
3564,213619,S. Sáez,33.0,Argentina,72,9000,74.0,62.0,48.0,58.0,68.0,https://cdn.sofifa.org/players/4/19/213619.png,https://cdn.sofifa.org/flags/52.png
3565,215155,F. Zuqui,26.0,Argentina,72,12000,72.0,67.0,69.0,77.0,72.0,https://cdn.sofifa.org/players/4/19/215155.png,https://cdn.sofifa.org/flags/52.png
3566,163187,R. Lamah,30.0,Belgium,72,7000,70.0,68.0,65.0,66.0,70.0,https://cdn.sofifa.org/players/4/19/163187.png,https://cdn.sofifa.org/flags/7.png
3567,230516,Paulao Junqueiras,30.0,Brazil,72,22000,66.0,70.0,57.0,62.0,67.0,https://cdn.sofifa.org/players/4/19/230516.png,https://cdn.sofifa.org/flags/54.png
3568,234100,G. Escobar,21.0,Argentina,72,7000,65.0,53.0,59.0,71.0,70.0,https://cdn.sofifa.org/players/4/19/234100.png,https://cdn.sofifa.org/flags/52.png
3569,239732,S. Żurkowski,20.0,Poland,72,4000,71.0,78.0,72.0,71.0,70.0,https://cdn.sofifa.org/players/4/19/239732.png,https://cdn.sofifa.org/flags/37.png
3570,185204,Diego Ângelo,32.0,Brazil,72,12000,61.0,68.0,51.0,68.0,58.0,https://cdn.sofifa.org/players/4/19/185204.png,https://cdn.sofifa.org/flags/54.png
3571,189300,M. Johansson,26.0,Sweden,72,1000,68.0,65.0,43.0,64.0,72.0,https://cdn.sofifa.org/players/4/19/189300.png,https://cdn.sofifa.org/flags/46.png
3572,202101,O. John,26.0,Netherlands,72,8000,68.0,63.0,71.0,74.0,76.0,https://cdn.sofifa.org/players/4/19/202101.png,https://cdn.sofifa.org/flags/34.png
3573,207733,Filipe Augusto,24.0,Brazil,72,7000,74.0,74.0,70.0,74.0,72.0,https://cdn.sofifa.org/players/4/19/207733.png,https://cdn.sofifa.org/flags/54.png
3574,215157,F. Lértora,27.0,Argentina,72,10000,65.0,61.0,63.0,67.0,73.0,https://cdn.sofifa.org/players/4/19/215157.png,https://cdn.sofifa.org/flags/52.png
3575,229749,A. Barboza,23.0,Argentina,72,13000,57.0,52.0,33.0,68.0,59.0,https://cdn.sofifa.org/players/4/19/229749.png,https://cdn.sofifa.org/flags/52.png
3576,205686,T. Savanier,26.0,France,72,14000,81.0,63.0,75.0,75.0,72.0,https://cdn.sofifa.org/players/4/19/205686.png,https://cdn.sofifa.org/flags/18.png
3577,215414,Daniel Guimarães,31.0,Brazil,72,7000,74.0,33.0,16.0,31.0,21.0,https://cdn.sofifa.org/players/4/19/215414.png,https://cdn.sofifa.org/flags/54.png
3578,219510,E. Ofori,23.0,Ghana,72,20000,70.0,72.0,72.0,74.0,76.0,https://cdn.sofifa.org/players/4/19/219510.png,https://cdn.sofifa.org/flags/117.png
3579,234870,E. Karaca,28.0,Turkey,72,12000,76.0,62.0,68.0,68.0,76.0,https://cdn.sofifa.org/players/4/19/234870.png,https://cdn.sofifa.org/flags/48.png
3580,183414,D. Di Gennaro,30.0,Italy,72,30000,71.0,73.0,73.0,77.0,75.0,https://cdn.sofifa.org/players/4/19/183414.png,https://cdn.sofifa.org/flags/27.png
3581,198264,B. Ketkeophomphone,28.0,France,72,7000,74.0,70.0,70.0,72.0,74.0,https://cdn.sofifa.org/players/4/19/198264.png,https://cdn.sofifa.org/flags/18.png
3582,210296,A. Henríquez,24.0,Chile,72,9000,67.0,71.0,60.0,62.0,68.0,https://cdn.sofifa.org/players/4/19/210296.png,https://cdn.sofifa.org/flags/55.png
3583,215160,F. Angileri,24.0,Argentina,72,9000,70.0,70.0,67.0,68.0,68.0,https://cdn.sofifa.org/players/4/19/215160.png,https://cdn.sofifa.org/flags/52.png
3584,177528,A. Matri,33.0,Italy,72,35000,70.0,77.0,60.0,67.0,71.0,https://cdn.sofifa.org/players/4/19/177528.png,https://cdn.sofifa.org/flags/27.png
3585,214393,D. Banguero,28.0,Colombia,72,3000,68.0,71.0,61.0,63.0,70.0,https://cdn.sofifa.org/players/4/19/214393.png,https://cdn.sofifa.org/flags/56.png
3586,230521,Nilsito Vilela,30.0,Brazil,72,14000,77.0,66.0,55.0,65.0,75.0,https://cdn.sofifa.org/players/4/19/230521.png,https://cdn.sofifa.org/flags/54.png
3587,178297,Canella,30.0,Spain,72,7000,78.0,67.0,55.0,69.0,67.0,https://cdn.sofifa.org/players/4/19/178297.png,https://cdn.sofifa.org/flags/45.png
3588,186745,M. Pérez García,33.0,Argentina,72,11000,66.0,72.0,77.0,71.0,76.0,https://cdn.sofifa.org/players/4/19/186745.png,https://cdn.sofifa.org/flags/52.png
3589,199290,A. Khubulov,27.0,Russia,72,11000,71.0,69.0,69.0,65.0,74.0,https://cdn.sofifa.org/players/4/19/199290.png,https://cdn.sofifa.org/flags/40.png
3590,178042,A. Costa,32.0,Italy,72,4000,70.0,69.0,34.0,58.0,62.0,https://cdn.sofifa.org/players/4/19/178042.png,https://cdn.sofifa.org/flags/27.png
3591,202107,A. Morales,28.0,United States,72,22000,71.0,67.0,73.0,74.0,73.0,https://cdn.sofifa.org/players/4/19/202107.png,https://cdn.sofifa.org/flags/95.png
3592,208251,S. Longo,26.0,Italy,72,40000,73.0,79.0,62.0,65.0,72.0,https://cdn.sofifa.org/players/4/19/208251.png,https://cdn.sofifa.org/flags/27.png
3593,234875,L. Höler,23.0,Germany,72,17000,72.0,59.0,54.0,61.0,66.0,https://cdn.sofifa.org/players/4/19/234875.png,https://cdn.sofifa.org/flags/21.png
3594,173179,Torrejón,32.0,Spain,72,20000,70.0,76.0,51.0,60.0,52.0,https://cdn.sofifa.org/players/4/19/173179.png,https://cdn.sofifa.org/flags/45.png
3595,189819,Rogerinho,31.0,Brazil,72,18000,68.0,68.0,71.0,67.0,75.0,https://cdn.sofifa.org/players/4/19/189819.png,https://cdn.sofifa.org/flags/54.png
3596,221820,Zhang Xizhe,27.0,China PR,72,14000,71.0,67.0,73.0,71.0,70.0,https://cdn.sofifa.org/players/4/19/221820.png,https://cdn.sofifa.org/flags/155.png
3597,186748,Vítor Gomes,30.0,Portugal,72,9000,71.0,70.0,73.0,74.0,74.0,https://cdn.sofifa.org/players/4/19/186748.png,https://cdn.sofifa.org/flags/38.png
3598,188540,R. van La Parra,27.0,Netherlands,72,31000,65.0,66.0,62.0,68.0,78.0,https://cdn.sofifa.org/players/4/19/188540.png,https://cdn.sofifa.org/flags/34.png
3599,193148,V. Le Goff,28.0,France,72,7000,63.0,68.0,63.0,71.0,71.0,https://cdn.sofifa.org/players/4/19/193148.png,https://cdn.sofifa.org/flags/18.png
3600,207997,Albentosa,29.0,Spain,72,8000,61.0,53.0,35.0,63.0,54.0,https://cdn.sofifa.org/players/4/19/207997.png,https://cdn.sofifa.org/flags/45.png
3601,220029,S. Khaoui,23.0,Tunisia,72,25000,61.0,64.0,71.0,74.0,75.0,https://cdn.sofifa.org/players/4/19/220029.png,https://cdn.sofifa.org/flags/145.png
3602,168317,H. Goitom,33.0,Eritrea,72,8000,70.0,76.0,73.0,68.0,74.0,https://cdn.sofifa.org/players/4/19/168317.png,https://cdn.sofifa.org/flags/113.png
3603,16254,T. Howard,39.0,United States,72,3000,68.0,54.0,57.0,33.0,29.0,https://cdn.sofifa.org/players/4/19/16254.png,https://cdn.sofifa.org/flags/95.png
3604,164478,C. Obasi,32.0,Nigeria,72,5000,71.0,62.0,60.0,70.0,74.0,https://cdn.sofifa.org/players/4/19/164478.png,https://cdn.sofifa.org/flags/133.png
3605,234622,G. Fofana,25.0,France,72,14000,68.0,69.0,69.0,74.0,72.0,https://cdn.sofifa.org/players/4/19/234622.png,https://cdn.sofifa.org/flags/18.png
3606,203903,L. Andersen,23.0,Denmark,72,11000,66.0,68.0,75.0,69.0,78.0,https://cdn.sofifa.org/players/4/19/203903.png,https://cdn.sofifa.org/flags/13.png
3607,210303,D. Linsmayer,26.0,Germany,72,5000,70.0,66.0,66.0,74.0,69.0,https://cdn.sofifa.org/players/4/19/210303.png,https://cdn.sofifa.org/flags/21.png
3608,211327,M. Goicoechea,30.0,Uruguay,72,15000,70.0,62.0,27.0,26.0,18.0,https://cdn.sofifa.org/players/4/19/211327.png,https://cdn.sofifa.org/flags/60.png
3609,216191,Dankler,26.0,Brazil,72,5000,62.0,64.0,39.0,64.0,57.0,https://cdn.sofifa.org/players/4/19/216191.png,https://cdn.sofifa.org/flags/54.png
3610,221311,J. Arango,27.0,Colombia,72,12000,59.0,69.0,73.0,70.0,70.0,https://cdn.sofifa.org/players/4/19/221311.png,https://cdn.sofifa.org/flags/56.png
3611,223615,C. Chimino,30.0,Argentina,72,11000,72.0,66.0,48.0,60.0,64.0,https://cdn.sofifa.org/players/4/19/223615.png,https://cdn.sofifa.org/flags/52.png
3612,225151,A. Traoré,23.0,Mali,72,35000,72.0,69.0,74.0,75.0,75.0,https://cdn.sofifa.org/players/4/19/225151.png,https://cdn.sofifa.org/flags/126.png
3613,161663,S. Viera,35.0,Uruguay,72,2000,68.0,58.0,52.0,11.0,24.0,https://cdn.sofifa.org/players/4/19/161663.png,https://cdn.sofifa.org/flags/60.png
3614,184703,L. Montes,32.0,Mexico,72,21000,68.0,73.0,76.0,74.0,70.0,https://cdn.sofifa.org/players/4/19/184703.png,https://cdn.sofifa.org/flags/83.png
3615,215168,J. Garro,25.0,Argentina,72,12000,72.0,63.0,69.0,61.0,72.0,https://cdn.sofifa.org/players/4/19/215168.png,https://cdn.sofifa.org/flags/52.png
3616,233600,A. Warda,24.0,Egypt,72,1000,64.0,66.0,66.0,72.0,71.0,https://cdn.sofifa.org/players/4/19/233600.png,https://cdn.sofifa.org/flags/111.png
3617,172672,Varela,33.0,Portugal,72,11000,71.0,77.0,67.0,70.0,72.0,https://cdn.sofifa.org/players/4/19/172672.png,https://cdn.sofifa.org/flags/38.png
3618,239744,M. Cuisance,18.0,France,72,9000,66.0,62.0,76.0,78.0,74.0,https://cdn.sofifa.org/players/4/19/239744.png,https://cdn.sofifa.org/flags/18.png
3619,191104,J. Mercier,38.0,Argentina,72,6000,75.0,67.0,75.0,75.0,74.0,https://cdn.sofifa.org/players/4/19/191104.png,https://cdn.sofifa.org/flags/52.png
3620,133249,E. Hallfreðsson,34.0,Iceland,72,12000,62.0,76.0,72.0,77.0,75.0,https://cdn.sofifa.org/players/4/19/133249.png,https://cdn.sofifa.org/flags/24.png
3621,199809,T. Sušić,26.0,Bosnia Herzegovina,72,7000,58.0,68.0,70.0,75.0,76.0,https://cdn.sofifa.org/players/4/19/199809.png,https://cdn.sofifa.org/flags/8.png
3622,203393,E. Gnahoré,24.0,France,72,3000,69.0,70.0,69.0,76.0,74.0,https://cdn.sofifa.org/players/4/19/203393.png,https://cdn.sofifa.org/flags/18.png
3623,177537,N. Bertolo,32.0,Argentina,72,11000,66.0,68.0,74.0,72.0,72.0,https://cdn.sofifa.org/players/4/19/177537.png,https://cdn.sofifa.org/flags/52.png
3624,192129,K. Nordfeldt,29.0,Sweden,72,16000,70.0,28.0,34.0,41.0,24.0,https://cdn.sofifa.org/players/4/19/192129.png,https://cdn.sofifa.org/flags/46.png
3625,194945,R. Varga,28.0,Hungary,72,0,68.0,73.0,69.0,69.0,72.0,https://cdn.sofifa.org/players/4/19/194945.png,https://cdn.sofifa.org/flags/23.png
3626,207746,S. Yago,25.0,Burkina Faso,72,17000,72.0,69.0,51.0,67.0,68.0,https://cdn.sofifa.org/players/4/19/207746.png,https://cdn.sofifa.org/flags/101.png
3627,230530,Hugo Rubiães,34.0,Brazil,72,18000,72.0,62.0,54.0,71.0,71.0,https://cdn.sofifa.org/players/4/19/230530.png,https://cdn.sofifa.org/flags/54.png
3628,204163,J. Okore,25.0,Denmark,72,10000,61.0,62.0,59.0,62.0,61.0,https://cdn.sofifa.org/players/4/19/204163.png,https://cdn.sofifa.org/flags/13.png
3629,223875,Y. Bammou,26.0,Morocco,72,18000,65.0,73.0,64.0,72.0,74.0,https://cdn.sofifa.org/players/4/19/223875.png,https://cdn.sofifa.org/flags/129.png
3630,246403,B. Caicedo,26.0,Ecuador,72,0,72.0,52.0,40.0,72.0,63.0,https://cdn.sofifa.org/players/4/19/246403.png,https://cdn.sofifa.org/flags/57.png
3631,224900,A. Silbeira,22.0,Paraguay,72,0,73.0,27.0,13.0,38.0,30.0,https://cdn.sofifa.org/players/4/19/224900.png,https://cdn.sofifa.org/flags/58.png
3632,201093,N. Powell,24.0,England,72,32000,71.0,69.0,72.0,68.0,73.0,https://cdn.sofifa.org/players/4/19/201093.png,https://cdn.sofifa.org/flags/14.png
3633,187013,O. Alanís,29.0,Mexico,72,8000,60.0,67.0,56.0,67.0,66.0,https://cdn.sofifa.org/players/4/19/187013.png,https://cdn.sofifa.org/flags/83.png
3634,230278,Carleto Costinha,26.0,Brazil,72,20000,64.0,73.0,70.0,75.0,74.0,https://cdn.sofifa.org/players/4/19/230278.png,https://cdn.sofifa.org/flags/54.png
3635,173703,R. Williams,29.0,Australia,72,15000,70.0,73.0,68.0,66.0,62.0,https://cdn.sofifa.org/players/4/19/173703.png,https://cdn.sofifa.org/flags/195.png
3636,192647,G. Charbonnier,29.0,France,72,7000,70.0,73.0,69.0,71.0,72.0,https://cdn.sofifa.org/players/4/19/192647.png,https://cdn.sofifa.org/flags/18.png
3637,204936,J. Egan,25.0,Republic of Ireland,72,9000,68.0,55.0,38.0,64.0,62.0,https://cdn.sofifa.org/players/4/19/204936.png,https://cdn.sofifa.org/flags/25.png
3638,221832,L. Olaza,23.0,Uruguay,72,10000,63.0,65.0,64.0,71.0,73.0,https://cdn.sofifa.org/players/4/19/221832.png,https://cdn.sofifa.org/flags/60.png
3639,200073,M. Kosanović,28.0,Serbia,72,11000,71.0,76.0,58.0,67.0,64.0,https://cdn.sofifa.org/players/4/19/200073.png,https://cdn.sofifa.org/flags/51.png
3640,215177,F. Cerro,30.0,Argentina,72,10000,73.0,61.0,66.0,73.0,70.0,https://cdn.sofifa.org/players/4/19/215177.png,https://cdn.sofifa.org/flags/52.png
3641,163209,S. Naismith,31.0,Scotland,72,21000,78.0,78.0,76.0,69.0,70.0,https://cdn.sofifa.org/players/4/19/163209.png,https://cdn.sofifa.org/flags/42.png
3642,230281,Mauro Riboas,26.0,Brazil,72,20000,73.0,81.0,77.0,74.0,75.0,https://cdn.sofifa.org/players/4/19/230281.png,https://cdn.sofifa.org/flags/54.png
3643,204682,Rafael Lopes,26.0,Portugal,72,7000,73.0,67.0,51.0,64.0,67.0,https://cdn.sofifa.org/players/4/19/204682.png,https://cdn.sofifa.org/flags/38.png
3644,146059,David García,36.0,Spain,72,6000,66.0,64.0,39.0,69.0,68.0,https://cdn.sofifa.org/players/4/19/146059.png,https://cdn.sofifa.org/flags/45.png
3645,219787,A. Mosquera,28.0,Colombia,72,20000,69.0,56.0,53.0,66.0,59.0,https://cdn.sofifa.org/players/4/19/219787.png,https://cdn.sofifa.org/flags/56.png
3646,228747,O. Idrissi,22.0,Netherlands,72,11000,64.0,62.0,61.0,65.0,77.0,https://cdn.sofifa.org/players/4/19/228747.png,https://cdn.sofifa.org/flags/34.png
3647,182411,Yu Hanchao,31.0,China PR,72,13000,72.0,77.0,69.0,69.0,70.0,https://cdn.sofifa.org/players/4/19/182411.png,https://cdn.sofifa.org/flags/155.png
3648,200588,Hong Jeong Ho,28.0,Korea Republic,72,14000,67.0,67.0,59.0,63.0,58.0,https://cdn.sofifa.org/players/4/19/200588.png,https://cdn.sofifa.org/flags/167.png
3649,193420,M. Schmiedebach,29.0,Germany,72,22000,70.0,73.0,69.0,70.0,70.0,https://cdn.sofifa.org/players/4/19/193420.png,https://cdn.sofifa.org/flags/21.png
3650,208015,S. Badji,28.0,Senegal,72,13000,68.0,71.0,64.0,72.0,60.0,https://cdn.sofifa.org/players/4/19/208015.png,https://cdn.sofifa.org/flags/136.png
3651,214671,R. Gómez,25.0,Argentina,72,17000,67.0,52.0,58.0,66.0,71.0,https://cdn.sofifa.org/players/4/19/214671.png,https://cdn.sofifa.org/flags/52.png
3652,240271,D. Limnios,20.0,Greece,72,1000,64.0,65.0,71.0,66.0,73.0,https://cdn.sofifa.org/players/4/19/240271.png,https://cdn.sofifa.org/flags/22.png
3653,186511,René,34.0,Spain,72,5000,68.0,52.0,28.0,25.0,19.0,https://cdn.sofifa.org/players/4/19/186511.png,https://cdn.sofifa.org/flags/45.png
3654,220048,S. Scuffet,22.0,Italy,72,11000,68.0,61.0,33.0,30.0,21.0,https://cdn.sofifa.org/players/4/19/220048.png,https://cdn.sofifa.org/flags/27.png
3655,221584,J. Rinne,25.0,Sweden,72,8000,69.0,66.0,60.0,22.0,20.0,https://cdn.sofifa.org/players/4/19/221584.png,https://cdn.sofifa.org/flags/46.png
3656,237456,L. Agbenyenu,21.0,Ghana,72,6000,74.0,54.0,53.0,66.0,69.0,https://cdn.sofifa.org/players/4/19/237456.png,https://cdn.sofifa.org/flags/117.png
3657,238224,Marcão,24.0,Brazil,72,6000,68.0,70.0,40.0,60.0,69.0,https://cdn.sofifa.org/players/4/19/238224.png,https://cdn.sofifa.org/flags/54.png
3658,197777,J. Sala,26.0,Italy,72,21000,68.0,70.0,66.0,70.0,72.0,https://cdn.sofifa.org/players/4/19/197777.png,https://cdn.sofifa.org/flags/27.png
3659,199313,A. Bamba,28.0,Ivory Coast,72,16000,68.0,61.0,58.0,69.0,69.0,https://cdn.sofifa.org/players/4/19/199313.png,https://cdn.sofifa.org/flags/108.png
3660,210321,R. Quioto,26.0,Honduras,72,7000,66.0,73.0,68.0,69.0,69.0,https://cdn.sofifa.org/players/4/19/210321.png,https://cdn.sofifa.org/flags/81.png
3661,230289,Santi da Bruma,34.0,Brazil,72,11000,81.0,70.0,68.0,76.0,75.0,https://cdn.sofifa.org/players/4/19/230289.png,https://cdn.sofifa.org/flags/54.png
3662,235410,Y. En-Nesyri,21.0,Morocco,72,17000,70.0,59.0,49.0,63.0,72.0,https://cdn.sofifa.org/players/4/19/235410.png,https://cdn.sofifa.org/flags/129.png
3663,192658,S. Jung,28.0,Germany,72,27000,72.0,74.0,64.0,75.0,74.0,https://cdn.sofifa.org/players/4/19/192658.png,https://cdn.sofifa.org/flags/21.png
3664,201363,R. Matos,25.0,Brazil,72,19000,65.0,68.0,60.0,70.0,79.0,https://cdn.sofifa.org/players/4/19/201363.png,https://cdn.sofifa.org/flags/54.png
3665,230291,Thiago Alminxa,26.0,Brazil,72,14000,72.0,64.0,53.0,62.0,74.0,https://cdn.sofifa.org/players/4/19/230291.png,https://cdn.sofifa.org/flags/54.png
3666,231571,J. Lucumi,23.0,Colombia,72,4000,65.0,68.0,64.0,68.0,71.0,https://cdn.sofifa.org/players/4/19/231571.png,https://cdn.sofifa.org/flags/56.png
3667,183955,T. Chevalier,31.0,France,72,12000,69.0,75.0,68.0,66.0,71.0,https://cdn.sofifa.org/players/4/19/183955.png,https://cdn.sofifa.org/flags/18.png
3668,192660,S. Polter,27.0,Germany,72,24000,70.0,69.0,50.0,55.0,67.0,https://cdn.sofifa.org/players/4/19/192660.png,https://cdn.sofifa.org/flags/21.png
3669,201877,M. Møller Dæhli,23.0,Norway,72,12000,65.0,66.0,69.0,70.0,80.0,https://cdn.sofifa.org/players/4/19/201877.png,https://cdn.sofifa.org/flags/36.png
3670,208277,O. Boumal,28.0,Cameroon,72,6000,63.0,58.0,68.0,69.0,71.0,https://cdn.sofifa.org/players/4/19/208277.png,https://cdn.sofifa.org/flags/103.png
3671,49045,K. Boyd,34.0,Scotland,72,7000,73.0,76.0,53.0,64.0,70.0,https://cdn.sofifa.org/players/4/19/49045.png,https://cdn.sofifa.org/flags/42.png
3672,193429,Douglas,27.0,Brazil,72,71000,71.0,65.0,60.0,75.0,70.0,https://cdn.sofifa.org/players/4/19/193429.png,https://cdn.sofifa.org/flags/54.png
3673,229526,M. Malyshev,25.0,Ukraine,72,1000,74.0,64.0,57.0,75.0,70.0,https://cdn.sofifa.org/players/4/19/229526.png,https://cdn.sofifa.org/flags/49.png
3674,235926,M. Zaracho,20.0,Argentina,72,11000,57.0,69.0,70.0,70.0,72.0,https://cdn.sofifa.org/players/4/19/235926.png,https://cdn.sofifa.org/flags/52.png
3675,244374,M. Shaparenko,19.0,Ukraine,72,1000,72.0,63.0,75.0,75.0,71.0,https://cdn.sofifa.org/players/4/19/244374.png,https://cdn.sofifa.org/flags/49.png
3676,190870,J. Boye,31.0,Ghana,72,6000,68.0,55.0,51.0,62.0,58.0,https://cdn.sofifa.org/players/4/19/190870.png,https://cdn.sofifa.org/flags/117.png
3677,193686,V. Regini,27.0,Italy,72,21000,72.0,60.0,30.0,64.0,64.0,https://cdn.sofifa.org/players/4/19/193686.png,https://cdn.sofifa.org/flags/27.png
3678,224151,H. Martín,25.0,Mexico,72,41000,71.0,70.0,66.0,67.0,71.0,https://cdn.sofifa.org/players/4/19/224151.png,https://cdn.sofifa.org/flags/83.png
3679,203672,C. Galano,27.0,Italy,72,30000,68.0,65.0,67.0,70.0,72.0,https://cdn.sofifa.org/players/4/19/203672.png,https://cdn.sofifa.org/flags/27.png
3680,230296,Cristian Lodeira,26.0,Brazil,72,11000,77.0,70.0,54.0,62.0,72.0,https://cdn.sofifa.org/players/4/19/230296.png,https://cdn.sofifa.org/flags/54.png
3681,212889,Josué Sá,26.0,Portugal,72,13000,70.0,71.0,34.0,64.0,68.0,https://cdn.sofifa.org/players/4/19/212889.png,https://cdn.sofifa.org/flags/38.png
3682,215193,L. Menossi,24.0,Argentina,72,10000,74.0,67.0,68.0,68.0,72.0,https://cdn.sofifa.org/players/4/19/215193.png,https://cdn.sofifa.org/flags/52.png
3683,224921,Adrián Marín,21.0,Spain,72,11000,69.0,63.0,53.0,73.0,73.0,https://cdn.sofifa.org/players/4/19/224921.png,https://cdn.sofifa.org/flags/45.png
3684,233113,Aleñá,20.0,Spain,72,58000,71.0,70.0,74.0,72.0,75.0,https://cdn.sofifa.org/players/4/19/233113.png,https://cdn.sofifa.org/flags/45.png
3685,235673,D. Maresic,18.0,Austria,72,6000,68.0,74.0,53.0,58.0,54.0,https://cdn.sofifa.org/players/4/19/235673.png,https://cdn.sofifa.org/flags/4.png
3686,205210,O. Lewicki,25.0,Sweden,72,5000,69.0,65.0,65.0,66.0,66.0,https://cdn.sofifa.org/players/4/19/205210.png,https://cdn.sofifa.org/flags/46.png
3687,223898,P. Bernardoni,21.0,France,72,13000,53.0,55.0,21.0,28.0,25.0,https://cdn.sofifa.org/players/4/19/223898.png,https://cdn.sofifa.org/flags/18.png
3688,230298,Walter Silvieiro,26.0,Brazil,72,14000,63.0,66.0,61.0,65.0,67.0,https://cdn.sofifa.org/players/4/19/230298.png,https://cdn.sofifa.org/flags/54.png
3689,183706,M. Waghorn,28.0,England,72,34000,66.0,69.0,64.0,68.0,64.0,https://cdn.sofifa.org/players/4/19/183706.png,https://cdn.sofifa.org/flags/14.png
3690,227227,D. Álvarez,23.0,Mexico,72,9000,60.0,65.0,66.0,70.0,72.0,https://cdn.sofifa.org/players/4/19/227227.png,https://cdn.sofifa.org/flags/83.png
3691,235163,M. Castagnetti,28.0,Italy,72,4000,73.0,74.0,63.0,75.0,70.0,https://cdn.sofifa.org/players/4/19/235163.png,https://cdn.sofifa.org/flags/27.png
3692,234396,A. Davies,17.0,Canada,72,3000,65.0,71.0,65.0,64.0,73.0,https://cdn.sofifa.org/players/4/19/234396.png,https://cdn.sofifa.org/flags/70.png
3693,181404,L. Mabiala,30.0,DR Congo,72,6000,63.0,55.0,64.0,56.0,56.0,https://cdn.sofifa.org/players/4/19/181404.png,https://cdn.sofifa.org/flags/110.png
3694,206493,Y. Abdelhamid,30.0,Morocco,72,13000,67.0,65.0,32.0,58.0,55.0,https://cdn.sofifa.org/players/4/19/206493.png,https://cdn.sofifa.org/flags/129.png
3695,214685,P. Rubio,29.0,Chile,72,10000,68.0,66.0,56.0,63.0,70.0,https://cdn.sofifa.org/players/4/19/214685.png,https://cdn.sofifa.org/flags/55.png
3696,215965,C. Strandberg,22.0,Sweden,72,6000,67.0,71.0,59.0,59.0,68.0,https://cdn.sofifa.org/players/4/19/215965.png,https://cdn.sofifa.org/flags/46.png
3697,244381,A. Shabanov,26.0,Ukraine,72,1000,73.0,65.0,28.0,71.0,48.0,https://cdn.sofifa.org/players/4/19/244381.png,https://cdn.sofifa.org/flags/49.png
3698,205726,G. Brugman,25.0,Uruguay,72,4000,72.0,73.0,75.0,76.0,72.0,https://cdn.sofifa.org/players/4/19/205726.png,https://cdn.sofifa.org/flags/60.png
3699,230302,Josué da Feira,26.0,Brazil,72,11000,77.0,71.0,50.0,65.0,77.0,https://cdn.sofifa.org/players/4/19/230302.png,https://cdn.sofifa.org/flags/54.png
3700,189342,C. Pinsoglio,28.0,Italy,72,44000,62.0,64.0,35.0,24.0,22.0,https://cdn.sofifa.org/players/4/19/189342.png,https://cdn.sofifa.org/flags/27.png
